CountryCode,Country,Year,PeriodInDate,CountryImportCode,CountryImport,Value
9800,Oceania,2002,01/01/2002,849,US Misc. Pacific Isds,14337955
9800,Oceania,2002,01/01/2002,882,Samoa,14026739.3027575
9800,Oceania,2002,01/01/2002,876,Wallis and Futuna Isds,11733350.7006412
9800,Oceania,2002,01/01/2002,540,New Caledonia,9726416.2828204
9800,Oceania,2002,01/01/2002,776,Tonga,8873065.10323419
9800,Oceania,2002,01/01/2002,620,Portugal,8343386.22234828
9800,Oceania,2002,01/01/2002,548,Vanuatu,8142711.5176999
9800,Oceania,2002,01/01/2002,699,India,7011304.9206413
9800,Oceania,2002,01/01/2002,9500,Sub-Saharan Africa,6869330.30743351
9800,Oceania,2002,01/01/2002,838,Free Zones,4358775
9800,Oceania,2002,01/01/2002,710,South Africa,4309764.42864966
9800,Oceania,2002,01/01/2002,458,Malaysia,3584520.10105968
9800,Oceania,2002,01/01/2002,798,Tuvalu,3114929.34200448
9800,Oceania,2002,01/01/2002,598,Papua New Guinea,2243757.44574376
9800,Oceania,2002,01/01/2002,528,Netherlands,2176327.46303922
9800,Oceania,2002,01/01/2002,566,Nigeria,1736583.45160234
9800,Oceania,2002,01/01/2002,757,Switzerland,1197222.61887631
9800,Oceania,2002,01/01/2002,772,Tokelau,989576
9800,Oceania,2002,01/01/2002,9300,Commonwealth of Independent States,965886.36739804
9800,Oceania,2002,01/01/2002,9740,Western Asia,941733.95964888
9800,Oceania,2002,01/01/2002,9310,Asia,768860.64505315
9800,Oceania,2002,01/01/2002,704,Viet Nam,691284.42445937
9800,Oceania,2002,01/01/2002,584,Marshall Isds,580430.01883903
9800,Oceania,2002,01/01/2002,583,FS Micronesia,548822
9800,Oceania,2002,01/01/2002,580,N. Mariana Isds,483511.22123352
9800,Oceania,2002,01/01/2002,705,Slovenia,353262.20212897
9800,Oceania,2002,01/01/2002,784,United Arab Emirates,344807.27355716
9800,Oceania,2002,01/01/2002,9400,Northern Africa,333097.55110675
9800,Oceania,2002,01/01/2002,818,Egypt,318728.55110675
9800,Oceania,2002,01/01/2002,520,Nauru,316597
9800,Oceania,2002,01/01/2002,9320,Europe,197025.72234489
9800,Oceania,2002,01/01/2002,752,Sweden,172117.82540052
9800,Oceania,2002,01/01/2002,768,Togo,168739.60508273
9800,Oceania,2002,01/01/2002,643,Russian Federation,154069.69796722
9800,Oceania,2002,01/01/2002,422,Lebanon,145057.64827955
9800,Oceania,2002,01/01/2002,480,Mauritius,136371.96061242
9800,Oceania,2002,01/01/2002,579,Norway,119975.13903258
9800,Oceania,2002,01/01/2002,740,Suriname,118346.66145224
9800,Oceania,2002,01/01/2002,682,Saudi Arabia,112585
9800,Oceania,2002,01/01/2002,792,Turkey,100315.07808657
9800,Oceania,2002,01/01/2002,616,Poland,96046.53724769
9800,Oceania,2002,01/01/2002,9620,The Caribbean,94657.58405642
9800,Oceania,2002,01/01/2002,586,Pakistan,75167.07761852
9800,Oceania,2002,01/01/2002,9200,South-Eastern Europe,66648.86158146
9800,Oceania,2002,01/01/2002,530,Neth. Antilles,65181.54047247
9800,Oceania,2002,01/01/2002,508,Mozambique,54749.05309809
9800,Oceania,2002,01/01/2002,891,Serbia and Montenegro,54234.70860118
9800,Oceania,2002,01/01/2002,736,Fmr Sudan,53148.83135596
9800,Oceania,2002,01/01/2002,858,Uruguay,50021
9800,Oceania,2002,01/01/2002,570,Niue,46930
9800,Oceania,2002,01/01/2002,748,Swaziland,43287
9800,Oceania,2002,01/01/2002,804,Ukraine,42853.42111435
9800,Oceania,2002,01/01/2002,466,Mali,24607.94962086
9800,Oceania,2002,01/01/2002,442,Luxembourg,21370
9800,Oceania,2002,01/01/2002,716,Zimbabwe,18274.03575834
9800,Oceania,2002,01/01/2002,760,Syria,17362
9800,Oceania,2002,01/01/2002,626,Timor-Leste,17183.58751508
9800,Oceania,2002,01/01/2002,450,Madagascar,16950.81007763
9800,Oceania,2002,01/01/2002,887,Yemen,16564.99999999
9800,Oceania,2002,01/01/2002,703,Slovakia,15242.81577429
9800,Oceania,2002,01/01/2002,504,Morocco,14369
9800,Oceania,2002,01/01/2002,686,Senegal,12234
9800,Oceania,2002,01/01/2002,574,Norfolk Isds,10274
9800,Oceania,2002,01/01/2002,516,Namibia,6011
9800,Oceania,2002,01/01/2002,807,TFYR of Macedonia,5715.33483172
9800,Oceania,2002,01/01/2002,440,Lithuania,5523
9800,Oceania,2002,01/01/2002,585,Palau,4869
9800,Oceania,2002,01/01/2002,660,Anguilla,4255
9800,Oceania,2002,01/01/2002,694,Sierra Leone,3660.79953319
9800,Oceania,2002,01/01/2002,706,Somalia,3615
9800,Oceania,2002,01/01/2002,834,United Rep. of Tanzania,2264.98096781
9800,Oceania,2002,01/01/2002,512,Oman,1838
9800,Oceania,2002,01/01/2002,600,Paraguay,1808
9800,Oceania,2002,01/01/2002,894,Zambia,1299.93641926
9800,Oceania,2002,01/01/2002,524,Nepal,1150
9800,Oceania,2002,01/01/2002,418,Lao People's Dem. Rep.,1013
9800,Oceania,2002,01/01/2002,591,Panama,712
9800,Oceania,2002,01/01/2002,642,Romania,368.98231369
9800,Oceania,2002,01/01/2002,780,Trinidad and Tobago,121.03266546
9800,Oceania,2002,01/01/2002,800,Uganda,57.90279666
9800,Oceania,2002,01/01/2002,562,Niger,36.87651007
9800,Oceania,2002,01/01/2002,428,Latvia,8.92228443
9800,Oceania,2002,01/01/2002,662,Saint Lucia,7.89756177
9800,Oceania,2002,01/01/2002,854,Burkina Faso,0.86663653
399,OPEC,2000,01/01/2000,251,France,8676503156.8542
399,OPEC,2000,01/01/2000,76,Brazil,3515032106.37423
399,OPEC,2000,01/01/2000,262,Djibouti,61294564.7602203
399,OPEC,2000,01/01/2000,266,Gabon,5526666.00370002
399,OPEC,2000,01/01/2000,72,Botswana,491976.24776101
399,OPEC,2000,01/01/2000,84,Belize,217793
399,OPEC,2000,01/01/2000,258,French Polynesia,46555
399,OPEC,2001,01/01/2001,0,World,250000636524.536
399,OPEC,2001,01/01/2001,842,USA,40088318880.4252
399,OPEC,2001,01/01/2001,392,Japan,27063442453.326
399,OPEC,2001,01/01/2001,637,"North America and Central America, nes",12784256206
399,OPEC,2001,01/01/2001,381,Italy,12161523340.1581
399,OPEC,2001,01/01/2001,9740,Western Asia,9550234784.47179
399,OPEC,2001,01/01/2001,9730,South-Eastern Asia,9030098635.80896
399,OPEC,2001,01/01/2001,410,Rep. of Korea,9020487244.10377
399,OPEC,2001,01/01/2001,9720,Southern Asia,8290841958.74051
399,OPEC,2001,01/01/2001,399,OPEC,7753120259.18925
399,OPEC,2001,01/01/2001,251,France,7637511021.13466
399,OPEC,2001,01/01/2001,76,Brazil,3048966819.19906
399,OPEC,2001,01/01/2001,276,Germany,2762191311.56821
399,OPEC,2001,01/01/2001,826,United Kingdom,2154299829.01513
399,OPEC,2001,01/01/2001,586,Pakistan,2123749459.4905
399,OPEC,2001,01/01/2001,784,United Arab Emirates,2016607406.6504
399,OPEC,2001,01/01/2001,364,Iran,1864658474.28199
399,OPEC,2001,01/01/2001,792,Turkey,1837361742.33905
399,OPEC,2001,01/01/2001,360,Indonesia,1830595584.08567
399,OPEC,2001,01/01/2001,56,Belgium,1660863880.04946
399,OPEC,2001,01/01/2001,620,Portugal,1084312726.70815
399,OPEC,2001,01/01/2001,414,Kuwait,882131850.586013
399,OPEC,2001,01/01/2001,36,Australia,858170543.547091
399,OPEC,2001,01/01/2001,608,Philippines,831408611.185339
399,OPEC,2001,01/01/2001,214,Dominican Rep.,730035353
399,OPEC,2001,01/01/2001,344,"China, Hong Kong SAR",706552688.357644
399,OPEC,2001,01/01/2001,604,Peru,662062045.768765
399,OPEC,2001,01/01/2001,404,Kenya,570692422.884301
399,OPEC,2001,01/01/2001,818,Egypt,542181633.106453
399,OPEC,2001,01/01/2001,368,Iraq,526491720.578883
399,OPEC,2001,01/01/2001,634,Qatar,499509448.631422
399,OPEC,2001,01/01/2001,9800,Oceania,494818307.248286
399,OPEC,2001,01/01/2001,591,Panama,485627728
399,OPEC,2001,01/01/2001,780,Trinidad and Tobago,421007944.227133
399,OPEC,2001,01/01/2001,31,Azerbaijan,415600014.659975
399,OPEC,2001,01/01/2001,788,Tunisia,381477751.03349
399,OPEC,2001,01/01/2001,48,Bahrain,381067914.128887
399,OPEC,2001,01/01/2001,384,Ivory Coast,370701336.44851
399,OPEC,2001,01/01/2001,400,Jordan,333218645.047429
399,OPEC,2001,01/01/2001,288,Ghana,324074838.303712
399,OPEC,2001,01/01/2001,458,Malaysia,285675082.131267
399,OPEC,2001,01/01/2001,862,Venezuela,283792100.749489
399,OPEC,2001,01/01/2001,554,New Zealand,282140192.646898
399,OPEC,2001,01/01/2001,188,Costa Rica,263838994.73915
399,OPEC,2001,01/01/2001,434,Libya,262594709.806818
399,OPEC,2001,01/01/2001,408,DPR Korea,258053629
399,OPEC,2001,01/01/2001,736,Fmr Sudan,240461361.674014
399,OPEC,2001,01/01/2001,218,Ecuador,225050897.067212
399,OPEC,2001,01/01/2001,752,Sweden,213595644.386248
399,OPEC,2001,01/01/2001,32,Argentina,208151193.52212
399,OPEC,2001,01/01/2001,858,Uruguay,205329961.567367
399,OPEC,2001,01/01/2001,422,Lebanon,195383299.221472
399,OPEC,2001,01/01/2001,40,Austria,188940625.598802
399,OPEC,2001,01/01/2001,834,United Rep. of Tanzania,184436266.648585
399,OPEC,2001,01/01/2001,804,Ukraine,161065243.212005
399,OPEC,2001,01/01/2001,44,Bahamas,141115683
399,OPEC,2001,01/01/2001,558,Nicaragua,139550446.273862
399,OPEC,2001,01/01/2001,4,Afghanistan,115255014
399,OPEC,2001,01/01/2001,860,Uzbekistan,113496329.839524
399,OPEC,2001,01/01/2001,388,Jamaica,112602250
399,OPEC,2001,01/01/2001,795,Turkmenistan,109846595.728234
399,OPEC,2001,01/01/2001,222,El Salvador,101173691.146433
399,OPEC,2001,01/01/2001,398,Kazakhstan,100081012.228956
399,OPEC,2001,01/01/2001,208,Denmark,98934924.4961697
399,OPEC,2001,01/01/2001,470,Malta,91961611.6520032
399,OPEC,2001,01/01/2001,450,Madagascar,84006432.0291571
399,OPEC,2001,01/01/2001,51,Armenia,78985132.1411975
399,OPEC,2001,01/01/2001,203,Czechia,74721701.3244981
399,OPEC,2001,01/01/2001,50,Bangladesh,73549549.7008172
399,OPEC,2001,01/01/2001,262,Djibouti,68838856.2547927
399,OPEC,2001,01/01/2001,579,Norway,65775167.1077192
399,OPEC,2001,01/01/2001,417,Kyrgyzstan,61259065.8689928
399,OPEC,2001,01/01/2001,191,Croatia,56515574.9346111
399,OPEC,2001,01/01/2001,854,Burkina Faso,45636417.7663496
399,OPEC,2001,01/01/2001,231,Ethiopia,44558947.0319684
399,OPEC,2001,01/01/2001,807,TFYR of Macedonia,43810308.8014293
399,OPEC,2001,01/01/2001,340,Honduras,41040020
399,OPEC,2001,01/01/2001,196,Cyprus,39377718.7635745
399,OPEC,2001,01/01/2001,616,Poland,34049060.6174112
399,OPEC,2001,01/01/2001,642,Romania,33034260.5244403
399,OPEC,2001,01/01/2001,466,Mali,31939728.8578063
399,OPEC,2001,01/01/2001,838,Free Zones,30669902
399,OPEC,2001,01/01/2001,372,Ireland,30267499.8887138
399,OPEC,2001,01/01/2001,246,Finland,29688474.1249391
399,OPEC,2001,01/01/2001,268,Georgia,27757397.3296705
399,OPEC,2001,01/01/2001,192,Cuba,23748377.6735829
399,OPEC,2001,01/01/2001,100,Bulgaria,22035185.4455522
399,OPEC,2001,01/01/2001,462,Maldives,20401981.3471723
399,OPEC,2001,01/01/2001,72,Botswana,17841638.8318469
399,OPEC,2001,01/01/2001,232,Eritrea,16935071.3816395
399,OPEC,2001,01/01/2001,800,Uganda,14796781.415848
399,OPEC,2001,01/01/2001,178,Congo,13181567.4846688
399,OPEC,2001,01/01/2001,204,Benin,8845874.97259366
399,OPEC,2001,01/01/2001,92,Br. Virgin Isds,8719310
399,OPEC,2001,01/01/2001,348,Hungary,7839946.70068295
399,OPEC,2001,01/01/2001,68,Bolivia,7641838
399,OPEC,2001,01/01/2001,104,Myanmar,7606315.26221133
399,OPEC,2001,01/01/2001,442,Luxembourg,7390156.36036255
399,OPEC,2001,01/01/2001,454,Malawi,7248336.99243576
399,OPEC,2001,01/01/2001,52,Barbados,5286752
399,OPEC,2001,01/01/2001,352,Iceland,5129669
399,OPEC,2001,01/01/2001,376,Israel,5100103.91851597
399,OPEC,2001,01/01/2001,440,Lithuania,4695713.3742173
399,OPEC,2001,01/01/2001,600,Paraguay,4135978
399,OPEC,2001,01/01/2001,212,Dominica,3352622
399,OPEC,2001,01/01/2001,646,Rwanda,2841375.13641909
399,OPEC,2001,01/01/2001,270,Gambia,2773905.06283128
399,OPEC,2001,01/01/2001,180,Dem.Rep. of the Congo,2423559.38630569
399,OPEC,2001,01/01/2001,8,Albania,2273320
399,OPEC,2001,01/01/2001,266,Gabon,2142517.96454467
399,OPEC,2001,01/01/2001,430,Liberia,1846678.42060892
399,OPEC,2001,01/01/2001,837,Bunkers,1833106
399,OPEC,2001,01/01/2001,96,Brunei Darussalam,1729907.92892078
399,OPEC,2001,01/01/2001,428,Latvia,1631974
399,OPEC,2001,01/01/2001,740,Suriname,1333143.51605362
399,OPEC,2001,01/01/2001,174,Comoros,1107331.40796423
399,OPEC,2001,01/01/2001,60,Bermuda,864017
399,OPEC,2001,01/01/2001,748,Swaziland,636160
399,OPEC,2001,01/01/2001,233,Estonia,586627.95138691
399,OPEC,2001,01/01/2001,70,Bosnia Herzegovina,577482
399,OPEC,2001,01/01/2001,446,"China, Macao SAR",452764.17641048
399,OPEC,2001,01/01/2001,796,Turks and Caicos Isds,285688
399,OPEC,2001,01/01/2001,540,New Caledonia,249713
399,OPEC,2001,01/01/2001,242,Fiji,235169.21101132
399,OPEC,2001,01/01/2001,84,Belize,227161.86290661
399,OPEC,2001,01/01/2001,226,Equatorial Guinea,215373
399,OPEC,2001,01/01/2001,660,Anguilla,191051
399,OPEC,2001,01/01/2001,776,Tonga,139379
399,OPEC,2001,01/01/2001,624,Guinea-Bissau,137734
399,OPEC,2001,01/01/2001,548,Vanuatu,77537
399,OPEC,2001,01/01/2001,418,Lao People's Dem. Rep.,60623
399,OPEC,2001,01/01/2001,275,State of Palestine,58667
399,OPEC,2001,01/01/2001,258,French Polynesia,41919
399,OPEC,2001,01/01/2001,583,FS Micronesia,36760
399,OPEC,2001,01/01/2001,175,Mayotte,14674.45085311
399,OPEC,2001,01/01/2001,598,Papua New Guinea,12436.20292688
399,OPEC,2001,01/01/2001,64,Bhutan,9189
399,OPEC,2001,01/01/2001,234,Faeroe Isds,7562
399,OPEC,2001,01/01/2001,659,Saint Kitts and Nevis,2360
399,OPEC,2001,01/01/2001,882,Samoa,1466.83434822
399,OPEC,2002,01/01/2002,9100,Developed Economies,135824896229.343
399,OPEC,2002,01/01/2002,9120,Europe,56187024008.3796
399,OPEC,2002,01/01/2002,9130,North America,54063011766.1482
399,OPEC,2002,01/01/2002,490,"Other Asia, nes",45683507395.7286
399,OPEC,2002,01/01/2002,9900,Other,27604029677.2936
399,OPEC,2002,01/01/2002,899,"Areas, nes",27547318260.2936
399,OPEC,2002,01/01/2002,9110,Asia-Pacific,25574860454.8156
399,OPEC,2002,01/01/2002,568,"Other Europe, nes",15248060166.2683
399,OPEC,2002,01/01/2002,9740,Western Asia,12035323375.6908
399,OPEC,2002,01/01/2002,9600,Latin America and the Caribbean,11935026231.0394
399,OPEC,2002,01/01/2002,9720,Southern Asia,10451017290.3912
399,OPEC,2002,01/01/2002,9610,Latin America,8893196808.22968
399,OPEC,2002,01/01/2002,9730,South-Eastern Asia,8181200362.59449
399,OPEC,2002,01/01/2002,724,Spain,6498162019.26257
399,OPEC,2002,01/01/2002,9400,Northern Africa,5102793206.00391
399,OPEC,2002,01/01/2002,528,Netherlands,4517982542.98467
399,OPEC,2002,01/01/2002,702,Singapore,4434018852.34492
399,OPEC,2002,01/01/2002,699,India,4350462067.6765
399,OPEC,2002,01/01/2002,9500,Sub-Saharan Africa,4148900937.34907
399,OPEC,2002,01/01/2002,9620,The Caribbean,3041829422.80967
399,OPEC,2002,01/01/2002,577,"Other Africa, nes",2964334359
399,OPEC,2002,01/01/2002,364,Iran,2848388196.85577
399,OPEC,2002,01/01/2002,156,China,2595391468.15447
399,OPEC,2002,01/01/2002,784,United Arab Emirates,2423547681.12167
399,OPEC,2002,01/01/2002,360,Indonesia,2131574338.70211
399,OPEC,2002,01/01/2002,792,Turkey,1967233753.54331
399,OPEC,2002,01/01/2002,9300,Commonwealth of Independent States,1753523177.37279
399,OPEC,2002,01/01/2002,124,Canada,1629017134.21136
399,OPEC,2002,01/01/2002,530,Neth. Antilles,1513793223
399,OPEC,2002,01/01/2002,473,"South America, nes",1229323656
399,OPEC,2002,01/01/2002,682,Saudi Arabia,1192520234.28755
399,OPEC,2002,01/01/2002,170,Colombia,1160541475.75013
399,OPEC,2002,01/01/2002,512,Oman,1132724254.80621
399,OPEC,2002,01/01/2002,9310,Asia,1072314162.37729
399,OPEC,2002,01/01/2002,764,Thailand,988072915.168865
399,OPEC,2002,01/01/2002,368,Iraq,816902510.047952
399,OPEC,2002,01/01/2002,9800,Oceania,797142524.674533
399,OPEC,2002,01/01/2002,757,Switzerland,782572916.807829
399,OPEC,2002,01/01/2002,9320,Europe,681209014.995509
399,OPEC,2002,01/01/2002,887,Yemen,676897284.951972
399,OPEC,2002,01/01/2002,710,South Africa,674045362.307326
399,OPEC,2002,01/01/2002,344,"China, Hong Kong SAR",673037648.592668
399,OPEC,2002,01/01/2002,527,"Oceania, nes",536368426.495852
399,OPEC,2002,01/01/2002,760,Syria,535357510.634482
399,OPEC,2002,01/01/2002,484,Mexico,494759964.057544
399,OPEC,2002,01/01/2002,788,Tunisia,381434967.13362
399,OPEC,2002,01/01/2002,768,Togo,377435859.096113
399,OPEC,2002,01/01/2002,780,Trinidad and Tobago,360932224.63635
399,OPEC,2002,01/01/2002,736,Fmr Sudan,350575159.011832
399,OPEC,2002,01/01/2002,300,Greece,344434539.762657
399,OPEC,2002,01/01/2002,152,Chile,339302104
399,OPEC,2002,01/01/2002,144,Sri Lanka,338638359.219862
399,OPEC,2002,01/01/2002,504,Morocco,330320148.120438
399,OPEC,2002,01/01/2002,188,Costa Rica,307642553
399,OPEC,2002,01/01/2002,752,Sweden,249722548.575563
399,OPEC,2002,01/01/2002,12,Algeria,249645009.45987
399,OPEC,2002,01/01/2002,520,Nauru,232911041
399,OPEC,2002,01/01/2002,704,Viet Nam,203094503.243994
399,OPEC,2002,01/01/2002,320,Guatemala,196016684.672779
399,OPEC,2002,01/01/2002,706,Somalia,179600843.463431
399,OPEC,2002,01/01/2002,686,Senegal,154576627.518148
399,OPEC,2002,01/01/2002,795,Turkmenistan,151771935.53283
399,OPEC,2002,01/01/2002,558,Nicaragua,144828974
399,OPEC,2002,01/01/2002,566,Nigeria,140937166.121789
399,OPEC,2002,01/01/2002,120,Cameroon,134349353.711443
399,OPEC,2002,01/01/2002,9200,South-Eastern Europe,123137922.944815
399,OPEC,2002,01/01/2002,554,New Zealand,103626583.123886
399,OPEC,2002,01/01/2002,480,Mauritius,97322419.9875762
399,OPEC,2002,01/01/2002,340,Honduras,89272988.3951543
399,OPEC,2002,01/01/2002,579,Norway,74222809.8678593
399,OPEC,2002,01/01/2002,762,Tajikistan,65408407.6826244
399,OPEC,2002,01/01/2002,716,Zimbabwe,59623400.0243827
399,OPEC,2002,01/01/2002,203,Czechia,56567175.5913321
399,OPEC,2002,01/01/2002,24,Angola,44913131.4829502
399,OPEC,2002,01/01/2002,705,Slovenia,35597634.3542396
399,OPEC,2002,01/01/2002,324,Guinea,34995497.5096449
399,OPEC,2002,01/01/2002,891,Serbia and Montenegro,32487949.9484834
399,OPEC,2002,01/01/2002,372,Ireland,30967772.5502197
399,OPEC,2002,01/01/2002,191,Croatia,29271974.678096
399,OPEC,2002,01/01/2002,533,Aruba,28308758.0398938
399,OPEC,2002,01/01/2002,478,Mauritania,27990244.8927893
399,OPEC,2002,01/01/2002,540,New Caledonia,25885648
399,OPEC,2002,01/01/2002,196,Cyprus,22687001.8722035
399,OPEC,2002,01/01/2002,508,Mozambique,19908146.9679889
399,OPEC,2002,01/01/2002,332,Haiti,19860845
399,OPEC,2002,01/01/2002,192,Cuba,16583598.1771107
399,OPEC,2002,01/01/2002,800,Uganda,16088353.2319095
399,OPEC,2002,01/01/2002,292,Gibraltar,12124514
399,OPEC,2002,01/01/2002,524,Nepal,8990745.95182447
399,OPEC,2002,01/01/2002,132,Cabo Verde,8421192.04498643
399,OPEC,2002,01/01/2002,516,Namibia,8393043.5020292
399,OPEC,2002,01/01/2002,348,Hungary,7833866.55598789
399,OPEC,2002,01/01/2002,108,Burundi,7438057.34019748
399,OPEC,2002,01/01/2002,328,Guyana,6270262.16801066
